symbol,entry_time,exit_time,entry_price,exit_price,qty,side,pnl,parts
SOLUSDT,2025-11-26 08:00:00,2025-11-26 12:00:00,136.78,86.47,3.4719574471607033,short,174.4340030382902,1
SOLUSDT,2025-11-26 12:00:00,2025-11-26 16:00:00,136.59,86.47,4.177035920588119,short,209.06408970303391,1
SOLUSDT,2025-12-01 00:00:00,2025-12-01 04:00:00,126.88,86.47,6.273923038656219,long,-253.96323489221987,1
SOLUSDT,2025-12-08 08:00:00,2025-12-08 12:00:00,138.31,86.47,3.815773395071342,short,197.54573286012092,1
SOLUSDT,2025-12-22 20:00:00,2025-12-23 00:00:00,125.87,86.47,10.016100430394566,short,393.941483194173,1
SOLUSDT,2025-12-25 16:00:00,2025-12-25 20:00:00,123.41,86.47,9.36702323616051,short,345.36986514438456,1
SOLUSDT,2025-12-26 00:00:00,2025-12-26 04:00:00,122.64,86.47,10.371222096551433,long,-375.8445428920164,1
SOLUSDT,2025-12-28 00:00:00,2025-12-28 04:00:00,124.05,86.47,12.787143450356227,short,479.6562874290651,1
SOLUSDT,2025-12-29 00:00:00,2025-12-29 04:00:00,128.57,86.47,14.588124795869414,short,613.1509057852231,1
SOLUSDT,2026-01-06 12:00:00,2026-01-06 16:00:00,141.51,86.47,11.765375868284867,short,646.7524061493345,1
SOLUSDT,2026-01-09 04:00:00,2026-01-09 08:00:00,139.49,86.47,14.433551585956085,short,764.2684497228818,1
SOLUSDT,2026-01-15 08:00:00,2026-01-15 12:00:00,144.78,86.47,16.869861352170616,long,-984.8486049739664,1
SOLUSDT,2026-01-16 20:00:00,2026-01-17 00:00:00,144.86,86.47,16.3099785489987,long,-953.4679065521399,1
SOLUSDT,2026-01-17 04:00:00,2026-01-17 08:00:00,143.56,86.47,11.58296988155408,short,660.4704870133961,1
SOLUSDT,2026-01-18 08:00:00,2026-01-18 12:00:00,142.34,86.47,19.465385342792487,long,-1088.8776165982895,1
SOLUSDT,2026-01-22 20:00:00,2026-01-23 00:00:00,128.39,86.47,7.697710792223184,long,-323.22053325175864,1
SOLUSDT,2026-01-25 16:00:00,2026-01-25 20:00:00,117.85,86.47,12.127362811502225,long,-381.39556747478827,1
SOLUSDT,2026-01-28 16:00:00,2026-01-28 20:00:00,125.92,86.47,4.482686204174332,short,176.53187645381743,1
SOLUSDT,2026-01-29 04:00:00,2026-01-29 08:00:00,123.75,86.47,5.302183984578791,long,-198.03220282441455,1
SOLUSDT,2026-02-09 08:00:00,2026-02-09 12:00:00,83.42,86.47,2.257156795279454,long,6.728187147132076,1
SOLUSDT,2026-02-21 12:00:00,2026-02-21 16:00:00,86.53,86.47,7.617500614402083,short,-0.06989818563773614,1
SOLUSDT,2026-02-22 16:00:00,2026-02-22 20:00:00,83.24,86.47,6.962191376481531,long,22.00626159537589,1
SOLUSDT,2026-03-18 12:00:00,2026-03-18 16:00:00,89.29,86.47,5.050541489569163,long,-14.591903258667513,1
SOLUSDT,2026-03-25 00:00:00,2026-03-25 04:00:00,91.68,86.47,6.863689143006356,long,-36.23462299521978,1
SOLUSDT,2026-03-30 08:00:00,2026-03-30 12:00:00,84.22,86.47,5.8494431151003665,short,-13.565888085906007,1
SOLUSDT,2026-04-05 08:00:00,2026-04-05 12:00:00,79.87,86.47,9.383728008357473,long,61.28347608645313,1
SOLUSDT,2026-04-10 20:00:00,2026-04-11 00:00:00,84.79,86.47,5.886629441666151,short,-10.296750940255787,1
SOLUSDT,2026-04-11 20:00:00,2026-04-12 00:00:00,84.87,86.47,10.328387086205035,short,-17.239895843003314,1
SOLUSDT,2026-04-12 04:00:00,2026-04-12 08:00:00,82.21,86.47,10.047487616190518,long,42.10725224163406,1
SOLUSDT,2026-04-13 20:00:00,2026-04-14 00:00:00,86.5,86.47,9.751091299302203,short,-0.3820087527414521,1
SOLUSDT,2026-04-18 12:00:00,2026-04-18 16:00:00,86.7,86.47,6.302473486174791,long,-1.8855488076998546,1
SOLUSDT,2026-04-20 00:00:00,2026-04-20 04:00:00,84.54,86.47,6.436827224805707,long,11.977802583771807,1
SOLUSDT,2026-04-20 04:00:00,2026-04-20 08:00:00,84.68,86.47,6.580925361013055,long,11.324614303439876,1
SOLUSDT,2026-04-21 20:00:00,2026-04-22 00:00:00,86.0,86.47,12.213996833703456,long,4.89566306687234,1
SOLUSDT,2026-04-22 00:00:00,2026-04-22 04:00:00,87.2,86.47,12.308454895301837,long,-9.83662174940779,1
SOLUSDT,2026-04-26 00:00:00,2026-04-26 04:00:00,85.95,86.47,12.796599426041345,long,5.769014139645612,1
SOLUSDT,2026-04-26 08:00:00,2026-04-26 12:00:00,86.42,86.47,12.790422171961549,short,-1.524311352765653,1
SOLUSDT,2026-04-27 08:00:00,2026-04-27 12:00:00,85.2,86.47,12.956574980232274,long,15.558566194062388,1
SOLUSDT,2026-04-29 16:00:00,2026-04-29 20:00:00,82.14,86.47,10.444917088696908,long,44.50395340952989,1
SOLUSDT,2026-04-30 00:00:00,2026-04-30 04:00:00,83.03,86.47,8.18247009748316,long,27.581666583878555,1
SOLUSDT,2026-05-06 04:00:00,2026-05-06 08:00:00,87.68,86.47,13.266319641976429,short,15.134535839238222,1
SOLUSDT,2026-05-10 20:00:00,2026-05-11 00:00:00,96.44,86.47,6.106765172899525,short,60.462007186207764,1
