symbol,entry_time,exit_time,entry_price,exit_price,qty,side,pnl,parts
AVAXUSDT,2026-03-09 16:00:00,2026-03-09 20:00:00,9.382,9.288,295.18768756226115,short,25.55428003718975,1
AVAXUSDT,2026-03-13 04:00:00,2026-03-13 08:00:00,9.847,9.288,251.29914858736254,short,138.60897086667194,1
AVAXUSDT,2026-03-13 12:00:00,2026-03-13 16:00:00,9.891,9.288,252.10070949382174,short,150.14351871295156,1
AVAXUSDT,2026-03-16 00:00:00,2026-03-16 04:00:00,10.26,9.288,265.3431678909945,short,255.94195331534925,1
AVAXUSDT,2026-03-16 04:00:00,2026-03-16 08:00:00,10.363,9.288,271.89178998665824,short,290.26340947934057,1
AVAXUSDT,2026-03-22 00:00:00,2026-03-22 04:00:00,9.273,9.288,270.4386408184704,long,2.047112335539647,1
AVAXUSDT,2026-03-22 08:00:00,2026-03-22 12:00:00,9.056,9.288,256.9386636036178,long,57.700612909999286,1
AVAXUSDT,2026-03-22 12:00:00,2026-03-22 16:00:00,9.092,9.288,254.53584678353351,long,47.99772281363213,1
AVAXUSDT,2026-03-26 12:00:00,2026-03-26 16:00:00,9.176,9.288,420.9065073987584,long,44.01402511608525,1
AVAXUSDT,2026-03-29 16:00:00,2026-03-29 20:00:00,8.598,9.288,332.76346761140206,long,227.1342269821275,1
AVAXUSDT,2026-03-30 04:00:00,2026-03-30 08:00:00,8.912,9.288,279.18347725132753,long,102.89854253713072,1
AVAXUSDT,2026-03-30 20:00:00,2026-03-31 00:00:00,8.805,9.288,286.79937406297375,short,-140.655131741454,1
AVAXUSDT,2026-04-01 08:00:00,2026-04-01 12:00:00,9.195,9.288,292.9383162548018,short,-29.41991227679624,1
AVAXUSDT,2026-04-06 00:00:00,2026-04-06 04:00:00,9.446,9.288,442.3906753275297,short,66.61058702779579,1
AVAXUSDT,2026-04-06 04:00:00,2026-04-06 08:00:00,9.379,9.288,387.9752508876585,short,32.422936526581,1
AVAXUSDT,2026-04-11 00:00:00,2026-04-11 04:00:00,9.317,9.288,329.93891736424933,short,7.116650471979884,1
AVAXUSDT,2026-04-11 20:00:00,2026-04-12 00:00:00,9.369,9.288,335.0298090921659,short,24.64800904298685,1
AVAXUSDT,2026-04-12 00:00:00,2026-04-12 04:00:00,9.078,9.288,339.49157192560784,short,-73.81578828041398,1
AVAXUSDT,2026-04-12 04:00:00,2026-04-12 08:00:00,9.016,9.288,327.60986707573994,long,86.67561148828176,1
AVAXUSDT,2026-04-12 08:00:00,2026-04-12 12:00:00,9.025,9.288,329.2410999182806,long,84.14401620967497,1
AVAXUSDT,2026-04-17 04:00:00,2026-04-17 08:00:00,9.62,9.288,430.21020748494124,short,139.63315495930394,1
AVAXUSDT,2026-04-21 20:00:00,2026-04-22 00:00:00,9.386,9.288,395.9393114681629,short,35.86006506394652,1
AVAXUSDT,2026-04-22 04:00:00,2026-04-22 08:00:00,9.566,9.288,405.66698254354577,short,109.76115320001435,1
AVAXUSDT,2026-04-27 08:00:00,2026-04-27 12:00:00,9.26,9.288,736.0975348592417,long,15.141231853041003,1
AVAXUSDT,2026-04-28 00:00:00,2026-04-28 04:00:00,9.218,9.288,727.3747308558219,long,45.51154595975664,1
AVAXUSDT,2026-04-30 00:00:00,2026-04-30 04:00:00,9.16,9.288,662.8058288157243,long,79.91423365798043,1
AVAXUSDT,2026-05-03 04:00:00,2026-05-03 08:00:00,9.045,9.288,672.4686712538237,long,158.41317589979496,1
AVAXUSDT,2026-05-04 04:00:00,2026-05-04 08:00:00,9.229,9.288,769.3460126556099,long,39.674866134245555,1
AVAXUSDT,2026-05-05 04:00:00,2026-05-05 08:00:00,9.339,9.288,764.3201063953481,short,33.301121307602884,1
AVAXUSDT,2026-05-06 04:00:00,2026-05-06 08:00:00,9.559,9.288,679.2429637694187,short,179.02779626351952,1
AVAXUSDT,2026-05-06 12:00:00,2026-05-06 16:00:00,9.612,9.288,591.7246933916371,short,187.32204949711308,1
AVAXUSDT,2026-05-07 08:00:00,2026-05-07 12:00:00,9.571,9.288,591.2650993372167,short,162.93468691831677,1
AVAXUSDT,2026-05-08 16:00:00,2026-05-08 20:00:00,9.905,9.288,584.7349894858302,short,356.4366736468812,1
AVAXUSDT,2026-05-09 20:00:00,2026-05-10 00:00:00,9.955,9.288,439.1338193710741,short,289.63931758905153,1
AVAXUSDT,2026-05-12 12:00:00,2026-05-12 16:00:00,9.728,9.288,473.04164282316236,long,-211.65321146502444,1
AVAXUSDT,2026-05-12 20:00:00,2026-05-13 00:00:00,9.831,9.288,458.50219854758603,long,-252.37354854742685,1
AVAXUSDT,2026-05-13 16:00:00,2026-05-13 20:00:00,9.726,9.288,439.3100529144545,long,-195.6820525937069,1
AVAXUSDT,2026-05-15 16:00:00,2026-05-15 20:00:00,9.535,9.288,444.05923410511195,long,-112.98216855705722,1
