symbol,entry_time,exit_time,entry_price,exit_price,qty,side,pnl,parts
ARBUSDT,2025-11-26 20:00:00,2025-11-27 00:00:00,0.2185,0.11899,1555.592252707071,long,-154.94506500460034,1
ARBUSDT,2025-12-07 04:00:00,2025-12-07 08:00:00,0.2081,0.11899,1128.2228882549048,short,100.42854377921581,1
ARBUSDT,2025-12-08 08:00:00,2025-12-08 12:00:00,0.2114,0.11899,1573.7043348080695,short,145.27621351657464,1
ARBUSDT,2025-12-21 08:00:00,2025-12-21 12:00:00,0.189,0.11899,1496.0564033517694,long,-104.88132139980524,1
ARBUSDT,2025-12-22 20:00:00,2025-12-23 00:00:00,0.1874,0.11899,1881.7561877698624,short,128.5518126703101,1
ARBUSDT,2025-12-24 00:00:00,2025-12-24 04:00:00,0.187,0.11899,2327.0569985140332,short,158.04162925913684,1
ARBUSDT,2025-12-25 12:00:00,2025-12-25 16:00:00,0.1897,0.11899,4506.039351505129,short,318.1931036469793,1
ARBUSDT,2025-12-26 00:00:00,2025-12-26 04:00:00,0.1914,0.11899,5513.972616395322,long,-399.7916432344851,1
ARBUSDT,2025-12-27 08:00:00,2025-12-27 12:00:00,0.1927,0.11899,3807.9428762500183,short,280.3209837101129,1
ARBUSDT,2025-12-29 04:00:00,2025-12-29 08:00:00,0.1965,0.11899,3780.297314386946,short,292.65099077618106,1
ARBUSDT,2025-12-29 12:00:00,2025-12-29 16:00:00,0.1914,0.11899,4388.498502068607,long,-318.1889264841967,1
ARBUSDT,2026-01-05 16:00:00,2026-01-05 20:00:00,0.22,0.11899,1779.932578839018,short,179.6215544464844,1
ARBUSDT,2026-01-06 12:00:00,2026-01-06 16:00:00,0.2205,0.11899,2046.339094041678,short,207.52908632513072,1
ARBUSDT,2026-01-24 04:00:00,2026-01-24 08:00:00,0.17761,0.11899,3499.1182606450952,long,-205.4514005044828,1
ARBUSDT,2026-01-28 16:00:00,2026-01-28 20:00:00,0.16972,0.11899,3740.317295212541,long,-190.10234467009812,1
ARBUSDT,2026-01-29 04:00:00,2026-01-29 08:00:00,0.16629,0.11899,3588.9784020411544,long,-170.1003204485937,1
ARBUSDT,2026-02-25 12:00:00,2026-02-25 16:00:00,0.09999,0.11899,3199.693361956582,short,-61.09875908768644,1
ARBUSDT,2026-03-06 12:00:00,2026-03-06 16:00:00,0.09926,0.11899,4313.879838117644,long,84.70220235651101,1
ARBUSDT,2026-03-10 20:00:00,2026-03-11 00:00:00,0.09835,0.11899,4948.348407226751,short,-102.60495430674082,1
ARBUSDT,2026-03-15 20:00:00,2026-03-16 00:00:00,0.1038,0.11899,5108.560960640998,short,-78.08533512710207,1
ARBUSDT,2026-03-18 12:00:00,2026-03-18 16:00:00,0.10138,0.11899,4137.593248263524,long,72.46915132543197,1
ARBUSDT,2026-03-21 16:00:00,2026-03-21 20:00:00,0.09972,0.11899,3903.1035516674765,long,74.84126120734192,1
ARBUSDT,2026-03-21 20:00:00,2026-03-22 00:00:00,0.09616,0.11899,4267.3961117468,short,-97.83087520184885,1
ARBUSDT,2026-03-22 00:00:00,2026-03-22 04:00:00,0.09623,0.11899,3333.8615593324653,long,75.56133214085095,1
ARBUSDT,2026-03-26 08:00:00,2026-03-26 12:00:00,0.09396,0.11899,5763.900102479007,long,143.72174238649433,1
ARBUSDT,2026-03-29 00:00:00,2026-03-29 04:00:00,0.09026,0.11899,5407.248141617517,long,154.83551234357435,1
ARBUSDT,2026-03-30 04:00:00,2026-03-30 08:00:00,0.09267,0.11899,4736.929574265792,long,124.22506859464212,1
ARBUSDT,2026-04-05 08:00:00,2026-04-05 12:00:00,0.09059,0.11899,10435.040677472696,long,295.36182284805454,1
ARBUSDT,2026-04-06 00:00:00,2026-04-06 04:00:00,0.09545,0.11899,12099.641397935993,short,-285.97734757136567,1
ARBUSDT,2026-04-21 20:00:00,2026-04-22 00:00:00,0.12527,0.11899,4687.221570991598,long,-29.88193746161304,1
ARBUSDT,2026-04-25 04:00:00,2026-04-25 08:00:00,0.13208,0.11899,6568.346318934666,short,85.35439929206277,1
ARBUSDT,2026-04-26 08:00:00,2026-04-26 12:00:00,0.13213,0.11899,6882.458625367651,short,89.78035133586492,1
ARBUSDT,2026-04-27 04:00:00,2026-04-27 08:00:00,0.12578,0.11899,8060.34194384075,short,53.96244172836064,1
ARBUSDT,2026-04-29 08:00:00,2026-04-29 12:00:00,0.13049,0.11899,8207.065373158162,short,93.60000482431715,1
ARBUSDT,2026-05-02 16:00:00,2026-05-02 20:00:00,0.1228,0.11899,7195.594107237559,long,-28.100176542831313,1
