symbol,entry_time,exit_time,entry_price,exit_price,qty,side,pnl,parts
DOGEUSDT,2026-04-11 20:00:00,2026-04-12 00:00:00,0.09303,0.11032,19576.192499422425,short,-340.20008476024276,1
DOGEUSDT,2026-04-18 12:00:00,2026-04-18 16:00:00,0.09595,0.11032,15612.122018749742,long,222.96832996854712,1
DOGEUSDT,2026-04-20 04:00:00,2026-04-20 08:00:00,0.0945,0.11032,18093.153663165685,long,284.6368615815848,1
DOGEUSDT,2026-04-22 00:00:00,2026-04-22 04:00:00,0.09623,0.11032,20577.86594275863,long,288.12601099682513,1
DOGEUSDT,2026-04-27 08:00:00,2026-04-27 12:00:00,0.09842,0.11032,22901.115120083796,long,270.50210911295926,1
DOGEUSDT,2026-04-27 12:00:00,2026-04-27 16:00:00,0.09715,0.11032,25845.648520596587,long,338.10615746042333,1
DOGEUSDT,2026-04-29 04:00:00,2026-04-29 08:00:00,0.10487,0.11032,27005.870156988272,short,-149.56542243216117,1
DOGEUSDT,2026-04-29 08:00:00,2026-04-29 12:00:00,0.10962,0.11032,24539.48597019529,short,-19.34339705292241,1
DOGEUSDT,2026-05-07 04:00:00,2026-05-07 08:00:00,0.11163,0.11032,23933.012853646254,long,-33.4644788206878,1
DOGEUSDT,2026-05-07 08:00:00,2026-05-07 12:00:00,0.11107,0.11032,23767.45268725019,long,-19.92320981980361,1
DOGEUSDT,2026-05-13 04:00:00,2026-05-13 08:00:00,0.11225,0.11032,23348.98815718543,short,43.00285884456735,1
