symbol,entry_time,exit_time,entry_price,exit_price,qty,side,pnl,parts
SOLUSDT,2025-11-23 04:00:00,2025-11-23 08:00:00,128.79,86.47,1.939054035490094,short,81.9266307799817,1
SOLUSDT,2025-11-26 08:00:00,2025-11-26 12:00:00,136.78,86.47,3.756403223018047,short,188.72479320068246,1
SOLUSDT,2025-11-26 12:00:00,2025-11-26 16:00:00,136.59,86.47,4.519246400208862,short,226.19200618948736,1
SOLUSDT,2025-12-01 00:00:00,2025-12-01 04:00:00,126.88,86.47,6.787924414986228,long,-274.7695870689245,1
SOLUSDT,2025-12-08 08:00:00,2025-12-08 12:00:00,138.31,86.47,4.128386853149429,short,213.72998917831296,1
SOLUSDT,2025-12-22 20:00:00,2025-12-23 00:00:00,125.87,86.47,10.836685792210718,short,426.21578163674036,1
SOLUSDT,2025-12-25 16:00:00,2025-12-25 20:00:00,123.41,86.47,10.134431890336941,short,373.6648545686006,1
SOLUSDT,2025-12-26 00:00:00,2025-12-26 04:00:00,122.64,86.47,11.22090137999279,long,-406.6362199882016,1
SOLUSDT,2025-12-28 00:00:00,2025-12-28 04:00:00,124.05,86.47,13.834751030544224,short,518.9529109905629,1
SOLUSDT,2025-12-29 00:00:00,2025-12-29 04:00:00,128.57,86.47,15.783280709792907,short,663.3842936559007,1
SOLUSDT,2026-01-06 12:00:00,2026-01-06 16:00:00,141.51,86.47,12.729273473033553,short,699.7386517339961,1
SOLUSDT,2026-01-09 04:00:00,2026-01-09 08:00:00,139.49,86.47,15.61604383758253,short,826.8823888201173,1
SOLUSDT,2026-01-15 08:00:00,2026-01-15 12:00:00,144.78,86.47,18.25195225447938,long,-1065.5339330078486,1
SOLUSDT,2026-01-16 20:00:00,2026-01-17 00:00:00,144.86,86.47,17.64620013961194,long,-1031.5823196927993,1
SOLUSDT,2026-01-17 04:00:00,2026-01-17 08:00:00,143.56,86.47,12.531923578375807,short,714.5806087440171,1
SOLUSDT,2026-01-18 08:00:00,2026-01-18 12:00:00,142.34,86.47,21.060118780761506,long,-1178.0856910579232,1
SOLUSDT,2026-01-22 20:00:00,2026-01-23 00:00:00,128.39,86.47,8.328358302148732,long,-349.7009025399842,1
SOLUSDT,2026-01-25 16:00:00,2026-01-25 20:00:00,117.85,86.47,13.120916786895044,long,-412.6420213124167,1
SOLUSDT,2026-01-28 16:00:00,2026-01-28 20:00:00,125.92,86.47,4.8499375817262385,short,190.9945383169466,1
SOLUSDT,2026-01-29 04:00:00,2026-01-29 08:00:00,123.75,86.47,5.73657405421091,long,-214.2563139877568,1
SOLUSDT,2026-02-09 08:00:00,2026-02-09 12:00:00,83.42,86.47,2.44207804665884,long,7.279404851353783,1
SOLUSDT,2026-02-21 12:00:00,2026-02-21 16:00:00,86.53,86.47,8.241576774704487,short,-0.07562470848466968,1
SOLUSDT,2026-02-22 16:00:00,2026-02-22 20:00:00,83.24,86.47,7.5325802588021045,long,23.809160463947933,1
SOLUSDT,2026-03-18 12:00:00,2026-03-18 16:00:00,89.29,86.47,5.464315337424073,long,-15.787368729317574,1
SOLUSDT,2026-03-25 00:00:00,2026-03-25 04:00:00,91.68,86.47,7.426008069214004,long,-39.203203574800966,1
SOLUSDT,2026-03-30 08:00:00,2026-03-30 12:00:00,84.22,86.47,6.328668281459698,short,-14.677295590322576,1
SOLUSDT,2026-04-05 08:00:00,2026-04-05 12:00:00,79.87,86.47,10.152505228237946,long,66.3042248047018,1
SOLUSDT,2026-04-10 20:00:00,2026-04-11 00:00:00,84.79,86.47,6.368901158472102,short,-11.14032905277155,1
SOLUSDT,2026-04-11 20:00:00,2026-04-12 00:00:00,84.87,86.47,11.174557041569283,short,-18.652302424418387,1
SOLUSDT,2026-04-12 04:00:00,2026-04-12 08:00:00,82.21,86.47,10.870644424388594,long,45.55695754919396,1
SOLUSDT,2026-04-13 20:00:00,2026-04-14 00:00:00,86.5,86.47,10.549965355882025,short,-0.41330544278202225,1
SOLUSDT,2026-04-18 12:00:00,2026-04-18 16:00:00,86.7,86.47,6.818813904477257,long,-2.040025468685915,1
SOLUSDT,2026-04-20 00:00:00,2026-04-20 04:00:00,84.54,86.47,6.964174792246896,long,12.959103593607987,1
SOLUSDT,2026-04-20 04:00:00,2026-04-20 08:00:00,84.68,86.47,7.1200784032553885,long,12.252401798203493,1
SOLUSDT,2026-04-21 20:00:00,2026-04-22 00:00:00,86.0,86.47,13.214648442646144,long,5.296748247375183,1
SOLUSDT,2026-04-22 00:00:00,2026-04-22 04:00:00,87.2,86.47,13.316845134981286,long,-10.642503027593857,1
SOLUSDT,2026-04-26 00:00:00,2026-04-26 04:00:00,85.95,86.47,13.84498170245796,long,6.241650031028852,1
SOLUSDT,2026-04-26 08:00:00,2026-04-26 12:00:00,86.42,86.47,13.838298366763933,short,-1.6491930461574191,1
SOLUSDT,2026-04-27 08:00:00,2026-04-27 12:00:00,85.2,86.47,14.01806351481091,long,16.83322710210924,1
SOLUSDT,2026-04-29 16:00:00,2026-04-29 20:00:00,82.14,86.47,11.300633954550099,long,48.15001236876195,1
SOLUSDT,2026-04-30 00:00:00,2026-04-30 04:00:00,83.03,86.47,8.852832304027901,long,29.841339598392523,1
SOLUSDT,2026-05-06 04:00:00,2026-05-06 08:00:00,87.68,86.47,14.353184513093847,short,16.37445736896589,1
SOLUSDT,2026-05-10 20:00:00,2026-05-11 00:00:00,96.44,86.47,6.607071868479714,short,65.4154557251688,1
