symbol,entry_time,exit_time,entry_price,exit_price,qty,side,pnl,parts
ETHUSDT,2025-11-26 20:00:00,2025-11-27 00:00:00,3024.64,2185.08,0.21268470252616664,short,178.18978238103173,1
ETHUSDT,2025-11-28 16:00:00,2025-11-28 20:00:00,3048.77,2185.08,0.290318132626801,short,250.23737329224966,1
ETHUSDT,2025-12-01 00:00:00,2025-12-01 04:00:00,2824.49,2185.08,0.48044276945204883,short,306.360066505995,1
ETHUSDT,2025-12-07 08:00:00,2025-12-07 12:00:00,3034.53,2185.08,0.4012438175298254,short,340.13516092806384,1
ETHUSDT,2025-12-07 20:00:00,2025-12-08 00:00:00,3058.08,2185.08,0.4045697749633482,short,352.48219968390146,1
ETHUSDT,2025-12-08 00:00:00,2025-12-08 04:00:00,3109.38,2185.08,0.45451806396546407,short,419.31651985831076,1
ETHUSDT,2025-12-08 04:00:00,2025-12-08 08:00:00,3132.62,2185.08,0.599851842420201,short,567.3350353557688,1
ETHUSDT,2025-12-09 16:00:00,2025-12-09 20:00:00,3356.31,2185.08,0.5703123321475161,short,666.9699703245522,1
ETHUSDT,2025-12-15 12:00:00,2025-12-15 16:00:00,3009.02,2185.08,1.0665204337604717,short,876.8845002170821,1
ETHUSDT,2025-12-15 16:00:00,2025-12-15 20:00:00,2938.78,2185.08,1.120620309015466,long,-846.5704429248159,1
ETHUSDT,2025-12-21 20:00:00,2025-12-22 00:00:00,3001.01,2185.08,0.9998302282745526,short,814.0437109278975,1
ETHUSDT,2025-12-22 12:00:00,2025-12-22 16:00:00,3051.3,2185.08,1.533482346122156,short,1325.6524525740426,1
ETHUSDT,2025-12-23 08:00:00,2025-12-23 12:00:00,2972.05,2185.08,1.9981105676781599,long,-1575.9458985970596,1
ETHUSDT,2025-12-23 16:00:00,2025-12-23 20:00:00,2942.51,2185.08,1.5093698607653565,long,-1145.8804887557933,1
ETHUSDT,2025-12-25 16:00:00,2025-12-25 20:00:00,2954.88,2185.08,1.1154435467952213,short,856.7185756147766,1
ETHUSDT,2025-12-26 00:00:00,2025-12-26 04:00:00,2963.47,2185.08,1.4059977295254225,long,-1096.8723467003585,1
ETHUSDT,2025-12-26 04:00:00,2025-12-26 08:00:00,2955.31,2185.08,1.0572844683472673,long,-816.2004169719927,1
ETHUSDT,2025-12-28 00:00:00,2025-12-28 04:00:00,2942.02,2185.08,0.7985033976750564,short,603.0233267928038,1
ETHUSDT,2025-12-28 20:00:00,2025-12-29 00:00:00,2949.66,2185.08,0.9906515077945028,short,755.7006075921996,1
ETHUSDT,2025-12-29 04:00:00,2025-12-29 08:00:00,3018.44,2185.08,1.2059211724247367,short,1002.8584408635253,1
ETHUSDT,2026-01-02 12:00:00,2026-01-02 16:00:00,3084.98,2185.08,1.4887345209739027,short,1337.1097922027434,1
ETHUSDT,2026-01-05 04:00:00,2026-01-05 08:00:00,3155.75,2185.08,1.5850011779766102,short,1535.742409927378,1
ETHUSDT,2026-01-05 08:00:00,2026-01-05 12:00:00,3178.89,2185.08,1.985001136446889,short,1969.2440703857005,1
ETHUSDT,2026-01-07 00:00:00,2026-01-07 04:00:00,3265.32,2185.08,2.7633602212623134,short,2980.2617148945815,1
ETHUSDT,2026-01-07 16:00:00,2026-01-07 20:00:00,3143.83,2185.08,3.8246203867747153,long,-3673.5404770320456,1
ETHUSDT,2026-01-11 12:00:00,2026-01-11 16:00:00,3116.87,2185.08,2.7380329809627963,short,2546.48549444649,1
ETHUSDT,2026-01-12 08:00:00,2026-01-12 12:00:00,3113.95,2185.08,3.5174791108070704,short,3261.132043051009,1
ETHUSDT,2026-01-13 00:00:00,2026-01-13 04:00:00,3114.88,2185.08,4.511033978193745,long,-4202.244969024602,1
ETHUSDT,2026-01-13 04:00:00,2026-01-13 08:00:00,3120.7,2185.08,3.2233783437763193,long,-3021.4919176451344,1
ETHUSDT,2026-01-13 16:00:00,2026-01-13 20:00:00,3214.72,2185.08,2.236207033788287,short,2298.5791772574594,1
ETHUSDT,2026-01-13 20:00:00,2026-01-14 00:00:00,3324.22,2185.08,2.8194372496569025,short,3206.8051918177794,1
ETHUSDT,2026-01-16 16:00:00,2026-01-16 20:00:00,3275.19,2185.08,2.770452965179803,long,-3024.9414109642794,1
ETHUSDT,2026-01-19 00:00:00,2026-01-19 04:00:00,3210.36,2185.08,2.973249195063885,long,-3053.6103645960206,1
ETHUSDT,2026-01-19 04:00:00,2026-01-19 08:00:00,3205.17,2185.08,2.072985345394807,long,-2118.2553320386014,1
ETHUSDT,2026-01-27 20:00:00,2026-01-28 00:00:00,3024.65,2185.08,1.3528795283552073,short,1133.472145621327,1
ETHUSDT,2026-01-28 00:00:00,2026-01-28 04:00:00,3003.64,2185.08,1.459531844506835,short,1192.1630315652787,1
ETHUSDT,2026-01-29 12:00:00,2026-01-29 16:00:00,2822.64,2185.08,2.274858852937033,long,-1454.3356091444352,1
ETHUSDT,2026-02-09 12:00:00,2026-02-09 16:00:00,2060.41,2185.08,1.1538440416812943,long,141.83274344552947,1
ETHUSDT,2026-02-13 00:00:00,2026-02-13 04:00:00,1952.7,2185.08,1.3970728942423982,long,322.2096263322474,1
ETHUSDT,2026-02-15 16:00:00,2026-02-15 20:00:00,1941.1,2185.08,1.8174628706375964,long,440.2475497626626,1
ETHUSDT,2026-02-18 08:00:00,2026-02-18 12:00:00,1980.13,2185.08,2.3128363798106713,short,-478.05880205563403,1
ETHUSDT,2026-02-18 12:00:00,2026-02-18 16:00:00,1984.38,2185.08,2.1025164687441564,short,-425.6503886253706,1
ETHUSDT,2026-02-18 20:00:00,2026-02-19 00:00:00,1954.81,2185.08,2.3533173433457466,long,537.7846353237467,1
ETHUSDT,2026-02-19 00:00:00,2026-02-19 04:00:00,1971.49,2185.08,3.0287293162412623,long,641.611881972505,1
ETHUSDT,2026-02-19 16:00:00,2026-02-19 20:00:00,1940.22,2185.08,3.1981373224149046,long,777.5053560461433,1
ETHUSDT,2026-02-21 12:00:00,2026-02-21 16:00:00,1987.3,2185.08,3.4599103095441253,short,-690.34920567698,1
ETHUSDT,2026-02-22 16:00:00,2026-02-22 20:00:00,1942.85,2185.08,3.4297239572798057,long,824.7866571922291,1
ETHUSDT,2026-02-23 00:00:00,2026-02-23 04:00:00,1861.29,2185.08,4.000981316578119,long,1288.483769090646,1
ETHUSDT,2026-02-25 04:00:00,2026-02-25 08:00:00,1892.36,2185.08,2.8522323315396694,short,-839.8913327466927,1
ETHUSDT,2026-02-27 12:00:00,2026-02-27 16:00:00,1947.49,2185.08,1.4224533825332633,long,335.4741596063933,1
ETHUSDT,2026-03-04 12:00:00,2026-03-04 16:00:00,2149.29,2185.08,2.647213102752157,short,-99.37125487274893,1
ETHUSDT,2026-03-08 04:00:00,2026-03-08 08:00:00,1953.97,2185.08,2.076365273638226,long,476.239159004833,1
ETHUSDT,2026-03-09 04:00:00,2026-03-09 08:00:00,1983.0,2185.08,2.8305129689628243,short,-576.9379785905843,1
ETHUSDT,2026-03-09 16:00:00,2026-03-09 20:00:00,2032.53,2185.08,2.9040613096669206,short,-448.0910378189102,1
ETHUSDT,2026-03-13 04:00:00,2026-03-13 08:00:00,2098.51,2185.08,3.0078033795445136,short,-265.64337137402777,1
ETHUSDT,2026-03-15 12:00:00,2026-03-15 16:00:00,2092.75,2185.08,2.456606033348833,short,-231.11273962817745,1
ETHUSDT,2026-03-16 00:00:00,2026-03-16 04:00:00,2235.06,2185.08,2.6500896023842575,short,127.818952096463,1
ETHUSDT,2026-03-18 12:00:00,2026-03-18 16:00:00,2186.23,2185.08,1.5796704481765234,long,-4.577986057724392,1
ETHUSDT,2026-03-22 00:00:00,2026-03-22 04:00:00,2112.98,2185.08,2.717991124986812,long,191.21593767363996,1
ETHUSDT,2026-03-23 12:00:00,2026-03-23 16:00:00,2127.14,2185.08,2.657709919772146,short,-158.63355978479487,1
ETHUSDT,2026-03-25 12:00:00,2026-03-25 16:00:00,2161.45,2185.08,2.6246873520705867,short,-66.60948360083816,1
ETHUSDT,2026-03-26 08:00:00,2026-03-26 12:00:00,2067.25,2185.08,2.642028071893453,long,306.691733551739,1
ETHUSDT,2026-03-29 00:00:00,2026-03-29 04:00:00,2010.19,2185.08,2.1324967871759575,short,-376.6801039729809,1
ETHUSDT,2026-03-30 04:00:00,2026-03-30 08:00:00,2058.81,2185.08,3.09660792045391,short,-396.4217509435755,1
