
============================================================
Тестирование BTCUSDT
============================================================
[BB-Donchian] СИГНАЛ SHORT по цене 13.89, стоп 14.08, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 14.03, стоп 14.28, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 13.57, стоп 13.77, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 13.30, стоп 13.10, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 11.76, стоп 11.61, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.75, стоп 8.56, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.56, стоп 8.47, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.71, стоп 8.62, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.94, стоп 8.76, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.63, стоп 8.47, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 8.74, стоп 8.92, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.26, стоп 9.37, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.06, стоп 9.18, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.79, стоп 8.61, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.30, стоп 9.40, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.31, стоп 9.18, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.09, стоп 8.98, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.34, стоп 9.43, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 10.63, стоп 10.82, риск 2.0%

=== РЕЗУЛЬТАТЫ БЭКТЕСТА ===
Период: 2025-11-21 – 2026-05-20 (180 дн.)
Начальный баланс: 1000.00 USDT
Конечный баланс: 4034.48 USDT
Общая доходность: 303.45%
Годовая доходность (CAGR): 1592.01%
Всего сделок: 26
Прибыльные сделки: 17
Убыточные сделки: 9
Средний PnL на сделку: 116.71 USDT

Сохранено 26 сделок для LINKUSDT в backtest_LINKUSDT.csv

============================================================
Тестирование AVAXUSDT
============================================================
[BB-Donchian] СИГНАЛ LONG по цене 14.44, стоп 13.74, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 14.24, стоп 13.54, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 14.13, стоп 14.84, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 12.49, стоп 11.68, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.35, стоп 12.81, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.13, стоп 12.60, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 12.41, стоп 11.95, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.19, стоп 12.65, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 11.94, стоп 11.48, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 12.10, стоп 11.67, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.35, стоп 12.78, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.07, стоп 12.32, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.53, стоп 12.80, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.40, стоп 12.67, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.22, стоп 12.49, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.55, стоп 12.82, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.69, стоп 13.02, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 13.08, стоп 13.52, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.71, стоп 13.17, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 13.54, стоп 14.02, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 14.52, стоп 15.37, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 14.00, стоп 13.13, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 13.73, стоп 13.31, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 13.81, стоп 13.39, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 13.73, стоп 14.18, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 13.50, стоп 13.02, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 14.36, стоп 14.77, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 14.51, стоп 14.93, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 12.98, стоп 12.31, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 11.84, стоп 11.45, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 11.30, стоп 10.76, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.12, стоп 12.62, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.23, стоп 12.73, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 12.00, стоп 12.47, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.72, стоп 8.73, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.99, стоп 8.06, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.87, стоп 8.50, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.79, стоп 8.43, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.20, стоп 9.56, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.27, стоп 9.63, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.88, стоп 8.62, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.81, стоп 8.55, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.87, стоп 8.61, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.71, стоп 10.14, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.27, стоп 9.64, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.95, стоп 10.40, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 10.00, стоп 10.46, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.94, стоп 10.37, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 10.26, стоп 10.70, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.21, стоп 8.74, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.19, стоп 8.69, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.06, стоп 8.55, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.23, стоп 8.92, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.65, стоп 8.26, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 8.80, стоп 8.32, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 8.80, стоп 9.27, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.34, стоп 9.80, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.06, стоп 9.35, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.45, стоп 9.80, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.39, стоп 9.80, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.58, стоп 9.99, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.37, стоп 9.78, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.08, стоп 8.66, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.02, стоп 8.60, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.55, стоп 9.87, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.20, стоп 9.55, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.56, стоп 9.90, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.22, стоп 9.05, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.26, стоп 9.06, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.12, стоп 8.90, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.04, стоп 8.82, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.29, стоп 9.11, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.28, стоп 9.46, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.56, стоп 9.79, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.74, стоп 10.01, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.68, стоп 9.95, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.78, стоп 10.05, риск 2.0%
[BB-Donchian] СИГНАЛ SHORT по цене 9.99, стоп 10.37, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.86, стоп 9.48, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.86, стоп 9.49, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.63, стоп 9.26, риск 2.0%
[BB-Donchian] СИГНАЛ LONG по цене 9.48, стоп 9.12, риск 2.0%

=== РЕЗУЛЬТАТЫ БЭКТЕСТА ===
Период: 2025-11-21 – 2026-05-20 (180 дн.)
Начальный баланс: 1000.00 USDT
Конечный баланс: 7949.64 USDT
Общая доходность: 694.96%
Годовая доходность (CAGR): 6594.29%
Всего сделок: 82
Прибыльные сделки: 59
Убыточные сделки: 23
Средний PnL на сделку: 84.75 USDT

Сохранено 82 сделок для AVAXUSDT в backtest_AVAXUSDT.csv

============================================================
Тестирование ARBUSDT
============================================================
[BB-Donchian] СИГНАЛ LONG по цене 0.22, стоп 0.21, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.21, стоп 0.22, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.21, стоп 0.22, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.19, стоп 0.18, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.19, стоп 0.19, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.19, стоп 0.20, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.19, стоп 0.19, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.18, стоп 0.18, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.19, стоп 0.20, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.20, стоп 0.20, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.19, стоп 0.19, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.22, стоп 0.23, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.22, стоп 0.23, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.18, стоп 0.17, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.17, стоп 0.16, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.17, стоп 0.16, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.09, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.11, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.11, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.09, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.12, стоп 0.12, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.13, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.13, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.13, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.13, стоп 0.13, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.12, стоп 0.12, риск 1.5%

=== РЕЗУЛЬТАТЫ БЭКТЕСТА ===
Период: 2025-11-21 – 2026-05-20 (180 дн.)
Начальный баланс: 1000.00 USDT
Конечный баланс: 1931.99 USDT
Общая доходность: 93.20%
Годовая доходность (CAGR): 280.15%
Всего сделок: 35
Прибыльные сделки: 21
Убыточные сделки: 14
Средний PnL на сделку: 26.63 USDT

Сохранено 35 сделок для ARBUSDT в backtest_ARBUSDT.csv

============================================================
Тестирование DOGEUSDT
============================================================
[BB-Donchian] СИГНАЛ SHORT по цене 0.15, стоп 0.15, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.15, стоп 0.15, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.15, стоп 0.15, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.16, стоп 0.16, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.15, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.14, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.15, стоп 0.15, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.14, стоп 0.13, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.12, стоп 0.12, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.13, стоп 0.13, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.12, стоп 0.12, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.15, стоп 0.15, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.15, стоп 0.15, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.14, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.14, стоп 0.14, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.13, стоп 0.13, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.12, стоп 0.12, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.12, стоп 0.12, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.11, стоп 0.11, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.11, стоп 0.11, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.09, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.09, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.09, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.10, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.10, стоп 0.11, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.11, стоп 0.11, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.11, стоп 0.11, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.11, стоп 0.11, риск 1.5%

=== РЕЗУЛЬТАТЫ БЭКТЕСТА ===
Период: 2025-11-21 – 2026-05-20 (180 дн.)
Начальный баланс: 1000.00 USDT
Конечный баланс: 2801.87 USDT
Общая доходность: 180.19%
Годовая доходность (CAGR): 707.84%
Всего сделок: 46
Прибыльные сделки: 24
Убыточные сделки: 22
Средний PnL на сделку: 39.17 USDT

Сохранено 46 сделок для DOGEUSDT в backtest_DOGEUSDT.csv

============================================================
Тестирование APTUSDT
============================================================
[BB-Donchian] СИГНАЛ SHORT по цене 2.26, стоп 2.34, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.83, стоп 1.89, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.72, стоп 1.77, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.78, стоп 1.82, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.91, стоп 1.97, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.60, стоп 1.64, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 1.46, стоп 1.40, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.56, стоп 1.62, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.86, стоп 0.84, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.99, стоп 1.02, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.97, стоп 1.00, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.91, стоп 0.87, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.86, стоп 0.88, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.88, стоп 0.90, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.83, стоп 0.81, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.99, стоп 1.02, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.95, стоп 0.93, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.99, стоп 1.01, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.97, стоп 0.99, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.03, стоп 1.06, риск 1.5%

=== РЕЗУЛЬТАТЫ БЭКТЕСТА ===
Период: 2025-11-21 – 2026-05-20 (180 дн.)
Начальный баланс: 1000.00 USDT
Конечный баланс: 4214.16 USDT
Общая доходность: 321.42%
Годовая доходность (CAGR): 1748.31%
Всего сделок: 20
Прибыльные сделки: 16
Убыточные сделки: 4
Средний PnL на сделку: 160.71 USDT

Сохранено 20 сделок для APTUSDT в backtest_APTUSDT.csv

============================================================
Тестирование FILUSDT
============================================================
[BB-Donchian] СИГНАЛ SHORT по цене 1.53, стоп 1.56, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.52, стоп 1.58, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 1.32, стоп 1.36, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.92, стоп 0.90, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.89, стоп 0.92, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.92, стоп 0.94, риск 1.5%
[BB-Donchian] СИГНАЛ SHORT по цене 0.90, стоп 0.92, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.86, стоп 0.84, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.93, стоп 0.91, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.92, стоп 0.91, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.92, стоп 0.90, риск 1.5%
[BB-Donchian] СИГНАЛ LONG по цене 0.92, стоп 0.90, риск 1.5%

=== РЕЗУЛЬТАТЫ БЭКТЕСТА ===
Период: 2025-11-21 – 2026-05-20 (180 дн.)
Начальный баланс: 1000.00 USDT
Конечный баланс: 1610.31 USDT
Общая доходность: 61.03%
Годовая доходность (CAGR): 162.77%
Всего сделок: 12
Прибыльные сделки: 9
Убыточные сделки: 3
Средний PnL на сделку: 50.86 USDT

Сохранено 12 сделок для FILUSDT в backtest_FILUSDT.csv
